sampling_event_identifier,nSp,totSoiSeen
S51288930,3,3
S51755140,29,29
S51576098,12,12
S51657348,12,12
S52707909,9,9
S51629060,19,19
S52809028,6,6
S52807105,8,8
S52807138,8,8
S52809436,8,8
S52809619,6,6
S51561672,8,8
S52122480,10,10
S51697821,6,6
S51785590,9,9
S52809241,8,8
S52809770,10,10
S52808964,5,5
S51693264,4,4
S51697026,4,4
S52807259,5,5
S52807182,8,8
S52202323,13,13
S52202315,13,13
S58569305,8,8
S58569173,8,8
S58569174,5,5
S58569172,5,5
S53312922,12,12
S52586890,32,32
S52581231,30,30
S52860918,3,3
S53119488,30,30
S53215221,12,12
S53215792,5,5
S52426879,31,31
S52748764,30,30
S53094051,12,12
S53103361,4,4
S53094049,12,12
S53094050,12,12
S53101612,12,12
S53103380,4,4
S53103336,7,7
S53103572,6,6
S53103360,4,4
S53104262,6,6
S53103362,4,4
S53103340,7,7
S57640201,9,9
S53103337,7,7
S52587048,22,22
S53103335,7,7
S82301636,35,35
S53103575,6,6
S53103573,6,6
S52397061,12,12
S53094040,5,5
S53103139,10,10
S53093886,8,8
S53103140,10,10
S53093885,8,8
S53101606,5,5
S53103550,7,7
S53104261,7,7
S53094041,5,5
S53094042,5,5
S53093884,8,8
S53103551,7,7
S53103138,10,10
S53103549,7,7
S52286455,6,6
S52321777,6,6
S52286454,6,6
S52321779,8,8
S52610134,8,8
S52554867,6,6
S52286370,8,8
S53218346,14,14
S52286371,8,8
S52860860,6,6
S53218380,6,6
S53102861,6,6
S53102839,6,6
S53102842,6,6
S53102838,6,6
S53102765,7,7
S53102763,7,7
S53102798,7,7
S57640339,8,8
S53102764,7,7
S53211400,10,10
S52288109,8,8
S53312923,10,10
S52288110,8,8
S52321775,8,8
S69298844,7,7
S52861030,8,8
S53102106,10,10
S53103137,7,7
S53102103,10,10
S53102947,7,7
S53101567,6,6
S53093721,6,6
S53102604,7,7
S53102597,7,7
S53102859,7,7
S53102105,10,10
S53093725,6,6
S53102945,7,7
S53102111,10,10
S53102595,7,7
S53102857,7,7
S53102596,7,7
S53093723,6,6
S52860933,1,1
S53102946,7,7
S53102858,7,7
S53102868,7,7
S53102162,6,6
S53102168,6,6
S53102808,7,7
S53102164,6,6
S53102163,6,6
S53102807,7,7
S53102822,7,7
S53102810,7,7
S53093937,8,8
S53102419,9,9
S53093966,2,2
S53119658,11,11
S53103183,8,8
S52321783,8,8
S53102418,9,9
S53102447,11,11
S53103243,4,4
S53093858,10,10
S53093967,2,2
S53103208,4,4
S53103207,4,4
S53102446,11,11
S53151365,3,3
S53093872,4,4
S53102421,9,9
S53093585,7,7
S53093870,4,4
S53094027,7,7
S53101575,7,7
S53103188,8,8
S52288112,8,8
S53094025,7,7
S53103267,4,4
S53093860,10,10
S53093859,10,10
S53079712,11,11
S53094016,7,7
S53093934,8,8
S53079687,11,11
S53093936,8,8
S53101614,7,7
S53093583,7,7
S53103253,4,4
S53094024,7,7
S53093908,10,10
S53102547,9,9
S53157679,3,3
S53103252,4,4
S53103184,8,8
S53102551,7,7
S53102448,11,11
S53094014,7,7
S52288113,8,8
S53156303,2,2
S53101553,11,11
S53094015,7,7
S53103206,4,4
S53102534,11,11
S53103182,8,8
S53093906,10,10
S53093907,10,10
S53120194,2,2
S53093584,7,7
S53093957,3,3
S53093869,4,4
S53101564,3,3
S53103251,4,4
S52859319,3,3
S53102379,6,6
S53103599,3,3
S53093523,7,7
S53102483,6,6
S53103026,8,8
S53102560,9,9
S53103666,8,8
S53103668,8,8
S53101603,7,7
S53102429,5,5
S53103028,8,8
S53102851,9,9
S53104268,8,8
S53102485,6,6
S53093427,3,3
S53103601,3,3
S53103600,3,3
S53102559,9,9
S53102380,6,6
S53093431,3,3
S53103123,8,8
S53103667,8,8
S53093428,3,3
S53102428,5,5
S53093522,7,7
S53102540,6,6
S53102546,5,5
S53102427,5,5
S53093524,7,7
S53102393,6,6
S53102561,9,9
S53103027,8,8
S53102412,6,6
S53101592,3,3
S53102484,6,6
S53104265,3,3
S52860872,4,4
S52860959,5,5
S53093837,10,10
S52860951,5,5
S53094182,7,7
S53102638,8,8
S53094180,7,7
S52860899,6,6
S53093835,10,10
S53102637,8,8
S53119707,8,8
S53094181,7,7
S53093836,10,10
S52860923,2,2
S53215127,5,5
S53102058,9,9
S53102108,9,9
S53102059,9,9
S52861000,6,6
S53102060,9,9
S53120178,4,4
S53103740,5,5
S53103517,5,5
S53102611,6,6
S53103060,4,4
S53103738,5,5
S53102983,6,6
S53093786,6,6
S53093658,5,5
S53103307,8,8
S53101595,6,6
S53104278,8,8
S53102232,5,5
S53093659,5,5
S53103758,8,8
S53103416,4,4
S53156321,5,5
S53101578,5,5
S53103061,4,4
S53103702,8,8
S53103704,8,8
S53094261,4,4
S53093621,5,5
S53102634,6,6
S53102143,9,9
S53120209,5,5
S53156286,4,4
S53103127,6,6
S53103306,8,8
S53103062,4,4
S53103099,10,10
S53093808,8,8
S53103332,8,8
S53093809,8,8
S53103415,4,4
S53102117,9,9
S53102211,5,5
S53102610,6,6
S53103701,8,8
S53093661,5,5
S53102980,6,6
S53103498,5,5
S53102120,9,9
S53103739,5,5
S53103100,10,10
S53093620,5,5
S53102118,9,9
S53093810,8,8
S53103509,4,4
S53094262,4,4
S53103305,8,8
S53102210,5,5
S53103762,8,8
S53102609,6,6
S53103417,4,4
S53093788,6,6
S53103760,8,8
S53101600,8,8
S53103302,4,4
S53103499,5,5
S53102981,6,6
S53103497,5,5
S53104271,8,8
S53093785,6,6
S53104274,5,5
S53102209,5,5
S53103098,10,10
S53079870,2,2
S53079869,2,2
S53079871,2,2
S53101589,2,2
S53156353,2,2
S53118776,2,2
S53120233,2,2
S52860955,1,1
S52358949,3,3
S53094127,4,4
S53120180,3,3
S53094234,3,3
S53094233,3,3
S53156290,3,3
S53094126,4,4
S53101616,4,4
S53094129,4,4
S53094417,5,5
S53103452,9,9
S53103520,9,9
S53094418,5,5
S53104284,5,5
S53156275,5,5
S53103793,5,5
S53103795,5,5
S53120170,5,5
S53103453,9,9
S53103454,9,9
S53103794,5,5
S53120226,4,4
S53093167,2,2
S53103863,3,3
S53156284,1,1
S84442622,4,4
S53093155,2,2
S53094215,2,2
S53156283,4,4
S53120145,3,3
S53156291,2,2
S53156251,3,3
S53120175,2,2
S53094343,2,2
S53103860,3,3
S53156342,2,2
S53156341,2,2
S53156338,3,3
S53156282,2,2
S53093154,2,2
S53093185,4,4
S53120182,2,2
S53093165,2,2
S53094306,1,1
S53120174,4,4
S53120177,1,1
S53093638,2,2
S53120228,2,2
S53104285,3,3
S53094216,2,2
S53094362,4,4
S53093186,4,4
S53094305,1,1
S53103861,3,3
S53094344,2,2
S53094361,4,4
S53094325,4,4
S53120229,2,2
S53120225,3,3
S53093640,2,2
S53093243,3,3
S53120207,2,2
S53094326,4,4
S53120176,4,4
S53118727,3,3
S53156320,2,2
S53156339,4,4
S53093244,3,3
S53103164,3,3
S53103166,3,3
S53156351,2,2
S53079880,2,2
S53079879,2,2
S53103165,3,3
S53156253,3,3
S53120147,3,3
S53156336,3,3
S53103196,3,3
S53094697,3,3
S53094698,3,3
S53101583,2,2
S53093380,3,3
S53093379,3,3
S53120224,3,3
S53094709,4,4
S53156302,1,1
S53120193,1,1
S53093984,1,1
S53120183,2,2
S53094203,2,2
S53094058,2,2
S53094057,2,2
S53120190,2,2
S53120146,4,4
S53120191,2,2
S53156300,2,2
S53094710,4,4
S53156301,2,2
S53093995,2,2
S53093994,2,2
S53094202,2,2
S53156252,4,4
S53093983,1,1
S65352373,2,2
S53120179,2,2
S53094388,2,2
S53156276,2,2
S53094389,2,2
S53094248,2,2
S53156288,2,2
S53094249,2,2
S53120169,3,3
S53120171,2,2
S53094426,3,3
S53156274,3,3
S53094427,3,3
S63416981,5,5
S52859334,1,1
S63162675,1,1
S52860884,2,2
S52860909,3,3
S53079862,2,2
S53156355,2,2
S53079863,2,2
S53101582,2,2
S53118780,2,2
S53079861,2,2
S53120234,2,2
S76662858,43,43
S53118818,5,5
S69299429,24,24
S52383069,25,25
S53079841,5,5
S53120236,5,5
S52461032,9,9
S52359981,21,21
S53156363,5,5
S52488867,7,7
S52752625,50,50
S53079843,5,5
S53079842,5,5
S52452621,21,21
S76660621,43,43
S52357672,36,36
S53101562,5,5
S52259705,18,18
S52554848,20,20
S52955483,16,16
S53079482,7,7
S53079740,7,7
S53120936,11,11
S53183367,11,11
S53126703,10,10
S52483795,20,20
S53079483,7,7
S53080487,7,7
S54357426,9,9
S53081252,11,11
S53151496,10,10
S61793479,6,6
S63166610,12,12
S82803504,14,14
S52862845,7,7
S53132837,6,6
S53183273,8,8
S53079350,10,10
S53130582,9,9
S53151351,6,6
S52983525,6,6
S53129246,11,11
S53132860,5,5
S53120371,8,8
S53132845,5,5
S53132872,14,14
S53127607,5,5
S53119031,5,5
S53080464,6,6
S53658571,6,6
S53118865,2,2
S53130030,14,14
S52806029,30,30
S53126681,8,8
S53128130,6,6
S52488959,10,10
S52512557,5,5
S52482925,8,8
S53658581,9,9
S53078928,6,6
S53658584,14,14
S53125680,10,10
S53130632,5,5
S53078927,6,6
S53126524,9,9
S53118977,2,2
S52487124,5,5
S53658573,5,5
S53079755,6,6
S53079351,10,10
S53124273,5,5
S53132866,9,9
S53179808,10,10
S53151337,5,5
S53191315,11,11
S53158255,19,19
S53122078,10,10
S53658579,5,5
S53128665,5,5
S52624560,5,5
S53151497,8,8
S53122077,10,10
S52624635,8,8
S53079754,10,10
S53118864,2,2
S53128753,2,2
S53562717,5,5
S53041809,5,5
S52489252,4,4
S53117268,5,5
S52500414,5,5
S52259547,25,25
S53151328,14,14
S53658578,11,11
S76751666,22,22
S52259496,11,11
S53041833,7,7
S52552983,7,7
S53092263,3,3
S52596639,7,7
S53119189,3,3
S53092262,3,3
S53118388,3,3
S52554559,7,7
S52551894,7,7
S52453357,5,5
S53562737,13,13
S53120934,12,12
S52431569,5,5
S52624690,5,5
S53588347,5,5
S53036958,12,12
S53037333,10,10
S53041803,5,5
S53183487,12,12
S53186527,4,4
S53730206,5,5
S53128515,13,13
S53183486,10,10
S53117705,13,13
S52430560,5,5
S53181715,13,13
S53120965,10,10
S53562764,7,7
S53120672,7,7
S53119432,7,7
S53181687,5,5
S53152856,7,7
S53128031,10,10
S53156267,6,6
S53094580,6,6
S53562784,7,7
S53129243,5,5
S53152983,12,12
S53129235,7,7
S53119575,4,4
S52458890,2,2
S53094579,6,6
S53119574,4,4
S53128988,7,7
S53122141,7,7
S53122171,5,5
S53562782,5,5
S53129074,4,4
S53120163,6,6
S53181688,7,7
S53122142,7,7
S53120654,4,4
S53119433,7,7
S53122172,5,5
S53132294,3,3
S53658595,8,8
S53152525,8,8
S53130635,6,6
S53120212,5,5
S53132875,8,8
S53133153,5,5
S53089536,4,4
S53211563,6,6
S53304191,3,3
S53124230,5,5
S53093542,5,5
S53214305,12,12
S53122068,8,8
S53133131,6,6
S53121896,32,32
S53182355,9,9
S53181329,25,25
S53079036,4,4
S53133190,12,12
S53182316,7,7
S53130389,8,8
S53152606,3,3
S53302246,4,4
S53150517,3,3
S53131795,3,3
S58434569,3,3
S53212942,5,5
S53117226,5,5
S53158704,2,2
S53131935,5,5
S53130636,6,6
S53280700,8,8
S53116838,4,4
S54657103,4,4
S53087036,3,3
S53129526,4,4
S53133228,3,3
S53127368,4,4
S53093541,5,5
S53152596,3,3
S53183360,3,3
S53281363,7,7
S53214229,6,6
S53133196,6,6
S53130869,12,12
S53132735,6,6
S53280909,6,6
S82301017,2,2
S53130802,12,12
S53119210,3,3
S53127584,3,3
S53562715,5,5
S61940196,3,3
S53086955,3,3
S61940205,4,4
S53183362,3,3
S53156323,5,5
S53086956,3,3
S53281268,8,8
S53114673,3,3
S53151354,2,2
S53126500,4,4
S53158756,4,4
S53132623,6,6
S52357757,10,10
S53280411,7,7
S53281305,6,6
S53152547,3,3
S53087035,3,3
S53126501,4,4
S53132107,5,5
S53123643,8,8
S53116837,4,4
S53150503,3,3
S53119211,3,3
S53119030,5,5
S53125288,3,3
S53242516,12,12
S52826010,3,3
S53152817,11,11
S53565985,12,12
S53211163,17,17
S53800560,12,12
S53183322,5,5
S53128036,9,9
S53123244,5,5
S53183259,9,9
S53183247,5,5
S53120567,5,5
S53120294,5,5
S53123238,5,5
S53120375,9,9
S53122304,2,2
S53119619,4,4
S53562705,2,2
S53129093,4,4
S53181663,2,2
S53129356,2,2
S53120646,4,4
S52919768,11,11
S53128615,8,8
S53119759,5,5
S52359911,4,4
S53122082,8,8
S53122074,5,5
S53181702,5,5
S53129135,5,5
S53118549,8,8
S53181703,8,8
S53562796,8,8
S52356665,4,4
S52434378,12,12
S63163211,6,6
S53041805,12,12
S52453358,12,12
S52435006,12,12
S53041807,6,6
S53093497,7,7
S53122366,3,3
S52624705,4,4
S52426256,4,4
S52591549,2,2
S53041782,6,6
S52624716,10,10
S53180133,4,4
S53088477,3,3
S53080496,6,6
S53730213,3,3
S53119054,11,11
S52624539,5,5
S53123360,6,6
S53123230,8,8
S53122109,10,10
S53122060,8,8
S53562726,4,4
S52624608,5,5
S52624653,5,5
S52624602,6,6
S53128508,11,11
S52554550,4,4
S53133276,2,2
S52431544,4,4
S53041835,8,8
S53079458,5,5
S52622973,4,4
S52624719,4,4
S52483355,4,4
S53117390,4,4
S53120138,2,2
S53119010,9,9
S53104250,2,2
S61940190,11,11
S53129393,7,7
S53459446,10,10
S52624546,8,8
S52512554,7,7
S52638221,2,2
S53051113,9,9
S52482830,5,5
S53131891,2,2
S53117240,9,9
S52545850,9,9
S53079457,5,5
S53080684,2,2
S61940187,10,10
S53118733,2,2
S53119496,2,2
S53122365,9,9
S53175813,4,4
S53123365,5,5
S52638215,8,8
S53080465,5,5
S53119079,4,4
S52624627,7,7
S53118368,7,7
S53179807,7,7
S53080948,6,6
S53151321,7,7
S61940176,7,7
S53118845,8,8
S53120678,6,6
S53158393,9,9
S52428550,4,4
S52624701,5,5
S53144316,2,2
S52431549,2,2
S53123364,4,4
S53181710,7,7
S53079742,10,10
S52624586,4,4
S53079383,7,7
S52486961,6,6
S53152979,9,9
S53079188,5,5
S53119678,7,7
S53123227,6,6
S52431560,9,9
S53132821,5,5
S58051017,9,9
S53092295,9,9
S53128045,5,5
S53079494,6,6
S53562735,11,11
S53041813,8,8
S53122224,6,6
S53128160,9,9
S53129886,5,5
S53132268,2,2
S52453349,9,9
S53133161,7,7
S53119732,10,10
S53182957,5,5
S53041817,9,9
S53041840,2,2
S53155056,9,9
S53123192,5,5
S53037624,8,8
S53730218,3,3
S53459449,6,6
S53128362,4,4
S52482961,7,7
S53104077,2,2
S52624565,6,6
S53562692,7,7
S53152986,5,5
S52483362,8,8
S53129114,10,10
S53119421,3,3
S53161465,5,5
S53116213,2,2
S53041799,4,4
S52402475,4,4
S53041797,9,9
S53150800,5,5
S53730211,6,6
S53156244,2,2
S53123197,4,4
S53133156,2,2
S53131820,2,2
S53093496,7,7
S53128548,7,7
S53658565,5,5
S52624709,9,9
S53118386,9,9
S53079495,6,6
S53588338,3,3
S53128444,4,4
S53116740,4,4
S52431550,10,10
S52402246,2,2
S52531300,5,5
S52512555,6,6
S53041795,10,10
S53119162,1,1
S53181539,7,7
S52512563,8,8
S52500415,6,6
S53128158,9,9
S53079739,6,6
S53072545,6,6
S53161459,9,9
S53117423,4,4
S53079743,5,5
S58434570,4,4
S53214221,7,7
S53588331,6,6
S53128606,6,6
S54657106,4,4
S53079460,10,10
S53080470,5,5
S53181706,6,6
S53129030,2,2
S52428585,5,5
S53116575,3,3
S53120659,10,10
S53120086,5,5
S53119075,4,4
S53041806,7,7
S52483232,5,5
S53120378,9,9
S53118844,8,8
S53123275,5,5
S53730243,6,6
S53120664,2,2
S53128740,8,8
S53114153,1,1
S53128420,7,7
S53118497,6,6
S53123361,8,8
S53123228,10,10
S53179801,10,10
S53118981,8,8
S53114656,1,1
S53152328,7,7
S52512568,5,5
S52531305,9,9
S53079189,5,5
S53088104,5,5
S53131390,7,7
S53127444,5,5
S53588293,3,3
S52624376,9,9
S53119009,9,9
S53116742,4,4
S53079459,10,10
S53152403,9,9
S53181540,10,10
S53129876,9,9
S53152533,10,10
S52428405,9,9
S53123236,6,6
S52431565,5,5
S52431564,4,4
S52596062,2,2
S53120363,5,5
S53079076,3,3
S53079384,7,7
S53120217,7,7
S52453354,5,5
S53128590,5,5
S53041783,2,2
S52624730,2,2
S53183458,6,6
S53079756,5,5
S53104075,2,2
S52552977,4,4
S52453352,4,4
S52500429,8,8
S53128032,5,5
S52487475,8,8
S52426257,2,2
S53128034,5,5
S53162996,9,9
S53215807,6,6
S53117421,9,9
S53041831,4,4
S53044800,9,9
S53214219,2,2
S53119495,2,2
S60835227,9,9
S53041794,4,4
S52624735,6,6
S52624577,8,8
S53128794,9,9
S53127413,9,9
S52402587,10,10
S53117670,10,10
S53588098,6,6
S53152613,8,8
S53304167,2,2
S52500413,7,7
S52513631,9,9
S52261114,11,11
S53092294,9,9
S53117669,11,11
S53562789,6,6
S53122193,8,8
S53128591,5,5
S52596520,8,8
S52483250,6,6
S53562686,7,7
S53122083,5,5
S53152548,8,8
S52589042,2,2
S53562725,4,4
S53041801,5,5
S52546190,4,4
S52484290,4,4
S53181712,10,10
S53088478,3,3
S52398917,6,6
S52591495,8,8
S52588609,8,8
S53156328,7,7
S53152554,9,9
S52550318,4,4
S54092546,5,5
S53562690,10,10
S52486516,7,7
S55295005,4,4
S53041815,5,5
S53152545,6,6
S52426254,10,10
S53039169,6,6
S53079753,7,7
S53122143,11,11
S53104076,2,2
S52512475,5,5
S52624571,7,7
S53119015,9,9
S53162762,4,4
S53131139,6,6
S53152974,5,5
S53214304,5,5
S53156261,5,5
S53130880,7,7
S53181682,4,4
S53094614,5,5
S53129282,5,5
S53104299,7,7
S53214255,9,9
S53214247,6,6
S53133185,7,7
S53094597,4,4
S53117380,4,4
S53120162,4,4
S53129271,4,4
S53129570,5,5
S53085090,4,4
S53103956,7,7
S53156294,5,5
S53094613,5,5
S53094190,5,5
S53103958,7,7
S53131172,6,6
S53129141,5,5
S53120142,7,7
S53122197,4,4
S53152972,5,5
S53156263,4,4
S53130911,7,7
S53120161,5,5
S53094595,4,4
S53120184,5,5
S53152472,4,4
S53118755,7,7
S53214303,7,7
S53129756,9,9
S53562693,4,4
S53079796,4,4
S53079797,4,4
S53152970,9,9
S53129693,9,9
S53129671,5,5
S53214045,5,5
S53133167,6,6
S53103957,7,7
S53151359,4,4
S53094189,5,5
S53156247,7,7
S52483331,8,8
S52921475,10,10
S53118706,7,7
S53041832,7,7
S52550742,7,7
S53128664,7,7
S53588194,2,2
S53119011,7,7
S52624595,8,8
S53211053,14,14
S53118705,7,7
S53730271,2,2
S52552981,7,7
S52554555,7,7
S52596648,7,7
S53041778,8,8
S52372059,8,8
S52645440,8,8
S53104039,8,8
S53658570,4,4
S53089522,4,4
S53129346,4,4
S53122286,4,4
S75249617,5,5
S53158737,4,4
S52453348,7,7
S53562703,4,4
S52500424,6,6
S53041796,7,7
S53073288,9,9
S53181668,4,4
S53658583,9,9
S60660362,8,8
S53122312,4,4
S53129307,7,7
S53129168,5,5
S52624607,5,5
S53130541,6,6
S53041811,6,6
S52406031,7,7
S53079409,8,8
S53181662,4,4
S53562707,4,4
S53104035,8,8
S53118746,8,8
S53151333,7,7
S52487273,6,6
S52863158,5,5
S53041971,5,5
S53658580,7,7
S68172549,5,5
S53104036,8,8
S53151339,4,4
S53658589,6,6
S52624548,6,6
S53114663,4,4
S52431557,7,7
S53079750,8,8
S53122285,4,4
S53129361,4,4
S53120409,5,5
S53079410,8,8
S53179805,8,8
S53079377,4,4
S53104301,8,8
S53132870,9,9
S53120410,5,5
S53122311,4,4
S53128477,4,4
S53132836,4,4
S52483241,5,5
S52624713,7,7
S53120608,5,5
S52512562,6,6
S53073289,9,9
S53132884,6,6
S53129648,9,9
S69301488,18,18
S53132864,7,7
S53151330,9,9
S53120952,9,9
S53126214,6,6
S53120139,8,8
S53588305,4,4
S63166999,2,2
S53178311,10,10
S52624676,7,7
S53129035,3,3
S53119509,3,3
S52482709,7,7
S53178312,10,10
S53119510,3,3
S53120663,3,3
S53730220,4,4
S53120313,5,5
S53730185,3,3
S53588353,5,5
S53151303,5,5
S53123273,7,7
S53178288,7,7
S53120053,7,7
S53730208,5,5
S53183305,5,5
S53183296,5,5
S53120306,5,5
S53128051,5,5
S53120304,5,5
S53127994,5,5
S60835233,5,5
S53178287,7,7
S53183292,5,5
S53588476,3,3
S53120465,5,5
S53128028,5,5
S53182946,7,7
S52624629,4,4
S52482938,4,4
S53079011,7,7
S53730183,6,6
S53072592,8,8
S53072593,8,8
S53626360,5,5
S52624590,5,5
S53588490,6,6
S53120955,8,8
S52483342,5,5
S53072591,8,8
S53128694,6,6
S53118767,6,6
S53120310,5,5
S53562740,9,9
S53128004,4,4
S53120532,4,4
S53041854,3,3
S53118474,9,9
S53181708,9,9
S53183294,5,5
S53128598,9,9
S53183336,4,4
S60835230,5,5
S53118999,6,6
S53120187,5,5
S53117258,4,4
S52399073,4,4
S53118770,2,2
S53120151,6,6
S53152407,4,4
S52624683,5,5
S53093953,4,4
S53079752,5,5
S53079427,5,5
S53115636,4,4
S53156295,5,5
S53179802,5,5
S53120954,8,8
S53120214,6,6
S53128287,7,7
S53115635,4,4
S53156260,4,4
S53094623,4,4
S53156312,3,3
S53120157,4,4
S53093532,6,6
S53103894,2,2
S53093514,7,7
S53156307,4,4
S53093954,4,4
S53103892,2,2
S52482975,9,9
S53152409,5,5
S53117416,5,5
S53092423,5,5
S53093608,7,7
S53115751,4,4
S52709039,2,2
S52482684,5,5
S53094636,6,6
S53120144,2,2
S53092372,4,4
S53093607,7,7
S53120211,7,7
S53117252,5,5
S53092373,4,4
S53118384,5,5
S53073050,8,8
S53156322,7,7
S52624624,9,9
S53093515,7,7
S53094624,4,4
S53088707,3,3
S52624733,4,4
S53120197,4,4
S53104289,2,2
S53156327,7,7
S53094637,6,6
S53073051,8,8
S52675503,2,2
S53128288,7,7
S53041786,4,4
S53092422,5,5
S52675504,2,2
S53118385,4,4
S53119183,5,5
S53093533,6,6
S53156250,2,2
S53094109,5,5
S53120215,7,7
S53103893,2,2
S53119186,4,4
S53094110,5,5
S53079428,5,5
S53093826,3,3
S53120201,3,3
S53156258,6,6
S53117419,4,4
S53156325,6,6
S53093827,3,3
S53119783,5,5
S53041781,5,5
S53120614,5,5
S53152783,7,7
S53129142,5,5
S53129148,5,5
S52624741,5,5
S52624668,4,4
S52372248,5,5
S53119784,5,5
S53120619,4,4
S53119749,4,4
S53120616,5,5
S53119818,5,5
S52482757,4,4
S53129127,4,4
S53119819,5,5
S53119750,4,4
S53101554,6,6
S53122335,4,4
S53120680,3,3
S53181659,4,4
S53129900,6,6
S53117310,3,3
S53126791,4,4
S53562699,4,4
S53103984,6,6
S53118747,6,6
S54215593,5,5
S53103986,6,6
S53119307,3,3
S53191242,4,4
S53128336,3,3
S53103985,6,6
S53133219,6,6
S53079838,6,6
S53079837,6,6
S53562721,3,3
S94218079,6,6
S53119098,3,3
S53156364,6,6
S53119306,3,3
S53128924,3,3
S53120141,6,6
S53120237,6,6
S53079836,6,6
S53122336,4,4
S53104253,6,6
S53128399,6,6
S53118822,6,6
S53129376,4,4
S53041988,5,5
S53242637,9,9
S53565978,9,9
S53132364,5,5
S53127728,6,6
S53119634,6,6
S53126696,4,4
S53133148,5,5
S53119582,5,5
S53131061,2,2
S53080910,9,9
S53127401,3,3
S53211573,2,2
S53117376,5,5
S53120633,6,6
S53133118,2,2
S76036789,5,5
S53132850,6,6
S53080914,7,7
S53119606,2,2
S53133177,2,2
S53119581,5,5
S53118994,3,3
S61793384,8,8
S53152539,3,3
S61940197,4,4
S53129879,8,8
S53132339,5,5
S61940202,3,3
S53126697,4,4
S53118984,3,3
S53128133,8,8
S53127437,3,3
S53214295,5,5
S53152543,4,4
S53152470,5,5
S53191205,4,4
S53128085,3,3
S53129882,3,3
S53085089,5,5
S53118985,3,3
S53800562,9,9
S53152982,3,3
S53129099,6,6
S53129083,5,5
S53079794,5,5
S53128786,3,3
S53128132,8,8
S53658575,6,6
S53129517,4,4
S53161463,3,3
S53119635,6,6
S53079793,5,5
S53127423,8,8
S53128083,3,3
S53161461,8,8
S53088233,4,4
S53127461,4,4
S53131131,2,2
S53120651,5,5
S53130620,6,6
S53132631,2,2
S53132822,2,2
S53214254,2,2
S53152981,8,8
S53152966,2,2
S53117716,12,12
S53562739,12,12
S53128541,12,12
S53183287,4,4
S61940188,10,10
S53128002,4,4
S53129868,2,2
S53080463,2,2
S53120541,4,4
S53183323,4,4
S53183317,4,4
S53183319,5,5
S53120937,2,2
S53123281,4,4
S53128387,2,2
S53120560,4,4
S53072636,8,8
S53120365,4,4
S53183333,4,4
S53122139,10,10
S53080462,2,2
S53123282,5,5
S53459243,5,5
S53183485,5,5
S53181714,12,12
S53120624,5,5
S53120488,4,4
S53127996,4,4
S53072637,8,8
S53080461,2,2
S53128043,4,4
S53120496,5,5
S53039143,5,5
S53132854,6,6
S53152967,3,3
S53129785,3,3
S53129837,3,3
S53130607,6,6
S53080943,3,3
S53658576,6,6
S53214241,3,3
S53080916,1,1
S53127848,6,6
S53120100,5,5
S53128017,3,3
S53183310,3,3
S53183212,5,5
S53123276,5,5
S53120473,3,3
S52624597,10,10
S53120366,6,6
S53120553,3,3
S53187206,6,6
S53178258,2,2
S53151304,4,4
S53800564,8,8
S53127999,3,3
S53459242,3,3
S53243158,8,8
S53120609,3,3
S53565967,8,8
S53183290,3,3
S53120326,3,3
S53123242,3,3
S53178257,2,2
S53128047,3,3
S53128026,4,4
S53081259,8,8
S53183285,6,6
S53588157,3,3
S53730269,3,3
S53120935,8,8
S53179390,2,2
S53183246,6,6
S53128040,6,6
S53120262,6,6
S53183330,3,3
S53183365,8,8
S53120467,4,4
S52483259,10,10
S53127923,4,4
S52428653,2,2
S53161471,3,3
S53133237,2,2
S52624536,3,3
S52591502,3,3
S52984777,6,6
S53115327,3,3
S52550005,4,4
S53161470,4,4
S53152423,3,3
S52552961,4,4
S53093415,3,3
S53088199,3,3
S52512564,4,4
S53128779,2,2
S53114678,3,3
S53122260,5,5
S52624542,4,4
S53562710,5,5
S52596628,3,3
S53093414,3,3
S53127882,3,3
S52985944,3,3
S53152536,6,6
S53126424,5,5
S53122344,6,6
S53191236,2,2
S52453355,2,2
S53041825,4,4
S53092650,3,3
S52588500,3,3
S53562768,5,5
S52335855,8,8
S53304202,2,2
S53080965,8,8
S53152990,4,4
S52638208,3,3
S53117250,3,3
S53041834,3,3
S53088566,4,4
S52512614,3,3
S52431567,2,2
S53127472,3,3
S52531302,3,3
S53118974,2,2
S53118975,2,2
S53087759,2,2
S53120143,4,4
S53127465,4,4
S53126816,2,2
S53127884,3,3
S53117402,3,3
S53118761,4,4
S53158762,3,3
S53120219,3,3
S53181670,5,5
S53129313,5,5
S53088565,4,4
S53181674,5,5
S53118978,2,2
S53129534,5,5
S53156248,4,4
S52983527,7,7
S53151318,2,2
S53104295,4,4
S53119204,2,2
S52545851,3,3
S53126423,5,5
S53156331,3,3
S53087760,2,2
S53092651,3,3
S53089529,3,3
S52335869,4,4
S53103927,4,4
S53152993,3,3
S52531296,4,4
S53041814,4,4
S53129890,4,4
S53088200,3,3
S53122280,5,5
S53129888,3,3
S53127922,4,4
S53122259,5,5
S52512323,4,4
